frame,x,y,area,particle
186,670.5350877192982,449.7368421052632,342.0,2
186,15.887387387387387,310.7432432432432,222.0,8
186,87.35034013605443,128.97619047619048,294.0,16
186,457.7739463601533,201.03065134099617,261.0,1
186,173.78389830508473,133.88135593220338,236.0,3
186,21.938235294117646,128.07647058823528,340.0,0
186,65.22488038277513,284.47846889952154,209.0,4
187,918.1263940520446,736.3940520446097,269.0,13
187,49.54360465116279,718.9970930232558,344.0,15
187,669.1853785900784,450.5639686684073,383.0,2
187,15.274021352313166,309.87188612099646,281.0,8
187,457.7751677852349,200.3523489932886,298.0,1
187,20.798365122615802,128.2125340599455,367.0,0
187,174.21212121212122,133.25,264.0,3
187,87.65269461077844,128.0688622754491,334.0,16
187,65.0079365079365,283.1309523809524,252.0,4
188,920.5903614457832,735.7429718875502,249.0,13
188,668.8604651162791,451.06976744186045,344.0,2
188,15.569037656903765,309.9916317991632,239.0,8
188,64.41203703703704,281.38425925925924,216.0,4
188,49.05226480836237,718.6376306620209,287.0,15
188,19.961424332344215,128.11275964391692,337.0,0
188,175.06008583690988,131.85836909871244,233.0,3
188,87.89583333333333,128.09027777777777,288.0,16
188,457.71590909090907,200.07954545454547,264.0,1
189,920.0,736.0991379310345,232.0,13
189,88.3438596491228,127.73684210526316,285.0,16
189,175.53526970954357,130.41908713692945,241.0,3
189,19.080357142857142,128.09821428571428,336.0,0
189,457.7469879518072,199.53413654618473,249.0,1
189,64.06341463414634,280.85853658536587,205.0,4
189,15.282051282051283,309.15384615384613,234.0,8
189,668.4910714285714,451.29464285714283,336.0,2
189,47.454887218045116,717.1691729323309,266.0,15
190,47.1044776119403,716.7462686567164,268.0,15
190,667.5771604938271,451.9166666666667,324.0,2
190,924.1140684410647,735.5893536121673,263.0,13
190,15.32780082987552,308.8589211618257,241.0,8
190,18.788343558282207,128.08588957055215,326.0,0
190,457.7906976744186,198.7751937984496,258.0,1
190,88.54513888888889,127.49305555555556,288.0,16
190,63.84403669724771,280.6192660550459,218.0,4
190,175.62337662337663,129.91774891774892,231.0,3
191,89.17915309446254,126.62540716612378,307.0,16
191,176.04273504273505,129.32051282051282,234.0,3
191,18.426380368098158,128.17484662576686,326.0,0
191,457.7346153846154,197.60384615384615,260.0,1
191,63.53333333333333,279.64761904761906,210.0,4
191,14.703056768558952,307.1572052401747,229.0,8
191,666.7312138728323,452.47109826589593,346.0,2
191,46.57198443579767,715.8677042801556,257.0,15
191,925.2519083969465,735.5152671755725,262.0,13
192,928.4673913043479,735.1086956521739,276.0,13
192,45.86742424242424,715.155303030303,264.0,15
192,665.7063953488372,453.2703488372093,344.0,2
192,14.810344827586206,307.0301724137931,232.0,8
192,176.16521739130434,128.6304347826087,230.0,3
192,457.6212121212121,197.46969696969697,264.0,1
192,18.37012987012987,128.19805194805195,308.0,0
192,89.55,125.97,300.0,16
192,63.3696682464455,279.4691943127962,211.0,4
193,664.5521978021978,454.19505494505495,364.0,2
193,927.4545454545455,735.1239669421487,242.0,13
193,45.43382352941177,714.6838235294117,272.0,15
193,14.709251101321586,306.3083700440529,227.0,8
193,176.2543103448276,128.41810344827587,232.0,3
193,457.68978102189783,196.27007299270073,274.0,1
193,17.65203761755486,128.12225705329155,319.0,0
193,90.44585987261146,124.59872611464968,314.0,16
193,62.815668202764975,278.5299539170507,217.0,4
194,927.4235668789809,735.2611464968153,314.0,13
194,44.68390804597701,714.2298850574713,348.0,15
194,664.5532407407408,453.9837962962963,432.0,2
194,14.283088235294118,305.4375,272.0,8
194,62.478599221789885,277.7626459143969,257.0,4
194,17.110778443113773,127.95209580838323,334.0,0
194,176.58736059479554,126.84386617100371,269.0,3
194,90.82080924855491,123.89306358381504,346.0,16
194,457.61538461538464,196.34615384615384,312.0,1
195,14.268398268398268,304.7056277056277,231.0,8
195,44.55944055944056,713.9230769230769,286.0,15
195,62.26728110599078,277.70046082949307,217.0,4
195,928.056,735.12,250.0,13
195,16.573667711598745,127.93103448275862,319.0,0
195,457.6139705882353,196.28676470588235,272.0,1
195,91.64724919093851,123.1779935275081,309.0,16
195,663.4835164835165,455.04945054945057,364.0,2
195,177.07555555555555,126.44444444444444,225.0,3
196,92.36789297658864,122.32107023411372,299.0,16
196,177.76170212765956,125.26382978723404,235.0,3
196,16.09032258064516,128.01612903225808,310.0,0
196,457.50735294117646,195.9375,272.0,1
196,62.036199095022624,276.9864253393665,221.0,4
196,14.296610169491526,303.8135593220339,236.0,8
196,662.6583333333333,455.6166666666667,360.0,2
196,44.28767123287671,713.2945205479452,292.0,15
197,43.70422535211268,712.7570422535211,284.0,15
197,661.745810055866,456.60614525139664,358.0,2
197,14.395555555555555,302.62666666666667,225.0,8
197,61.671171171171174,276.4054054054054,222.0,4
197,15.783171521035598,128.01618122977345,309.0,0
197,178.0995670995671,124.84415584415585,231.0,3
197,927.6267942583733,734.8468899521531,209.0,13
197,457.5875912408759,196.3978102189781,274.0,1
197,93.48089171974522,120.79617834394904,314.0,16
198,42.69899665551839,711.886287625418,299.0,15
198,457.4981684981685,195.91575091575092,273.0,1
198,660.4666666666667,457.16521739130434,345.0,2
198,928.9299065420561,735.0747663551402,214.0,13
198,14.354700854700855,302.46153846153845,234.0,8
198,178.86864406779662,123.33050847457628,236.0,3
198,15.839160839160838,128.17132867132867,286.0,0
198,94.0031847133758,120.19426751592357,314.0,16
198,61.36322869955157,275.6681614349776,223.0,4
199,658.971346704871,458.1031518624642,349.0,2
199,94.51898734177215,119.62025316455696,316.0,16
199,179.26200873362444,122.72052401746726,229.0,3
199,15.52233676975945,128.13745704467354,291.0,0
199,457.4561403508772,195.86315789473684,285.0,1
199,60.982608695652175,274.80434782608694,230.0,4
199,14.3,301.45,240.0,8
199,42.010989010989015,711.1318681318681,273.0,15
200,657.8865671641792,458.77910447761195,335.0,2
200,14.15126050420168,301.5420168067227,238.0,8
200,60.937777777777775,274.61333333333334,225.0,4
200,41.28030303030303,710.469696969697,264.0,15
200,15.5177304964539,128.10638297872342,282.0,0
200,180.1,121.1608695652174,230.0,3
200,95.28164556962025,118.85126582278481,316.0,16
200,457.39322033898304,195.27457627118645,295.0,1
201,40.848387096774196,710.0387096774193,310.0,15
201,932.1095406360424,734.3250883392226,283.0,13
201,14.095940959409594,300.7527675276753,271.0,8
201,60.42745098039216,274.0,255.0,4
201,657.0699481865284,459.05440414507774,386.0,2
201,15.003184713375797,128.03184713375796,314.0,0
201,95.80601092896175,118.21584699453553,366.0,16
201,457.1493902439024,194.97865853658536,328.0,1
201,180.41454545454545,120.70181818181818,275.0,3
202,97.24675324675324,117.32467532467533,308.0,16
202,181.22222222222223,120.19658119658119,234.0,3
202,14.591240875912408,128.04744525547446,274.0,0
202,457.1929824561403,194.9157894736842,285.0,1
202,60.348214285714285,273.3794642857143,224.0,4
202,14.004545454545454,299.20454545454544,220.0,8
202,656.1014925373134,459.6776119402985,335.0,2
202,39.65758754863813,708.976653696498,257.0,15
203,38.76628352490422,708.2950191570882,261.0,15
203,655.3048433048433,459.94017094017096,351.0,2
203,13.737991266375547,298.4017467248908,229.0,8
203,60.15,272.4,220.0,4
203,181.9364406779661,118.87288135593221,236.0,3
203,14.425992779783394,127.84837545126354,277.0,0
203,97.84918032786885,116.72131147540983,305.0,16
203,457.1535714285714,194.63571428571427,280.0,1
204,13.781659388646288,297.6288209606987,229.0,8
204,37.68093385214008,707.4708171206225,257.0,15
204,653.6484149855908,460.30835734870317,347.0,2
204,60.03755868544601,271.8544600938967,213.0,4
204,457.2579505300353,194.91166077738515,283.0,1
204,13.78136200716846,127.84229390681004,279.0,0
204,182.07860262008734,118.51965065502183,229.0,3
204,98.68027210884354,116.05102040816327,294.0,16
205,652.375,460.63055555555553,360.0,2
205,13.569565217391304,296.9,230.0,8
205,59.81192660550459,271.2110091743119,218.0,4
205,37.14007782101167,706.6031128404669,257.0,15
205,13.666666666666666,127.84674329501915,261.0,0
205,182.5183486238532,118.1697247706422,218.0,3
205,99.17252396166134,115.49520766773163,313.0,16
205,457.2544802867383,194.9390681003584,279.0,1
206,99.63291139240506,114.95253164556962,316.0,16
206,182.93150684931507,117.7351598173516,219.0,3
206,13.01968503937008,127.81102362204724,254.0,0
206,457.20640569395016,195.22419928825622,281.0,1
206,59.551219512195125,270.5170731707317,205.0,4
206,13.551569506726457,295.82959641255604,223.0,8
206,652.3125,460.75284090909093,352.0,2
206,36.39080459770115,706.0114942528736,261.0,15
207,13.328888888888889,295.1644444444444,225.0,8
207,651.456647398844,461.13583815028903,346.0,2
207,36.35059760956175,705.9641434262949,251.0,15
207,59.35294117647059,269.578431372549,204.0,4
207,12.502127659574468,128.00425531914894,235.0,0
207,183.24774774774775,116.96846846846847,222.0,3
207,100.5592105263158,114.3782894736842,304.0,16
207,457.35018050541515,195.06137184115522,277.0,1
208,938.2723880597015,732.4850746268656,268.0,13
208,650.4247572815534,461.25485436893206,412.0,2
208,12.992592592592592,293.9962962962963,270.0,8
208,35.075301204819276,704.8132530120482,332.0,15
208,457.258358662614,195.3951367781155,329.0,1
208,12.149797570850202,127.61943319838056,247.0,0
208,183.71428571428572,116.01831501831502,273.0,3
208,100.70320855614973,113.67647058823529,374.0,16
208,59.09795918367347,268.51020408163265,245.0,4
209,34.60076045627376,704.0,263.0,15
209,650.7159420289855,461.2028985507246,345.0,2
209,12.95813953488372,293.9720930232558,215.0,8
209,59.08133971291866,267.70334928229664,209.0,4
209,457.40418118466897,195.6829268292683,287.0,1
209,184.50678733031674,115.27149321266968,221.0,3
209,101.68300653594771,112.97712418300654,306.0,16
209,11.771028037383177,127.91588785046729,214.0,0
210,941.9423076923077,731.2788461538462,208.0,13
210,34.37022900763359,703.5572519083969,262.0,15
210,650.1555555555556,461.69166666666666,360.0,2
210,12.935064935064934,292.5887445887446,231.0,8
210,11.770334928229666,127.91866028708134,209.0,0
210,457.35,195.62857142857143,280.0,1
210,102.2327868852459,112.66229508196722,305.0,16
210,184.86821705426357,114.18217054263566,258.0,3
210,58.955882352941174,266.8627450980392,204.0,4
211,943.8202764976959,730.7834101382489,217.0,13
211,650.3888888888889,461.57894736842104,342.0,2
211,12.754166666666666,291.44166666666666,240.0,8
211,58.77777777777778,266.6135265700483,207.0,4
211,33.447154471544714,702.4471544715448,246.0,15
211,11.7,127.8,210.0,0
211,102.55081967213114,112.1311475409836,305.0,16
211,185.39495798319328,113.02100840336135,238.0,3
211,457.3090909090909,194.96727272727273,275.0,1
212,948.3147410358566,729.7171314741036,251.0,13
212,185.696,111.748,250.0,3
212,103.48692810457516,111.32352941176471,306.0,16
212,11.480392156862745,127.84313725490196,204.0,0
212,457.30035335689047,194.95759717314488,283.0,1
212,58.50480769230769,265.1201923076923,208.0,4
212,12.653508771929825,290.4605263157895,228.0,8
212,650.0626780626781,461.83190883190883,351.0,2
212,32.392857142857146,701.0674603174604,252.0,15
213,32.05882352941177,700.443137254902,255.0,15
213,649.8407079646017,461.78171091445427,339.0,2
213,946.7536231884058,730.463768115942,207.0,13
213,12.642857142857142,290.2689075630252,238.0,8
213,58.3696682464455,264.49763033175356,211.0,4
213,457.33449477351917,195.3275261324042,287.0,1
213,103.55405405405405,111.16891891891892,296.0,16
213,186.17813765182186,111.22267206477733,247.0,3
214,186.53218884120173,110.37768240343348,233.0,3
214,103.86111111111111,110.85763888888889,288.0,16
214,457.3978102189781,195.5912408759124,274.0,1
214,58.08133971291866,263.444976076555,209.0,4
214,12.514285714285714,288.87142857142857,210.0,8
214,649.3363363363363,461.996996996997,333.0,2
214,31.1123595505618,699.5730337078652,267.0,15
214,948.1735537190083,729.7892561983471,242.0,13
215,947.8601823708207,730.2705167173252,329.0,13
215,31.316770186335404,699.3198757763976,322.0,15
215,648.2512077294685,462.3961352657005,414.0,2
215,12.403703703703703,287.9111111111111,270.0,8
215,103.93820224719101,110.37078651685393,356.0,16
215,457.50943396226415,195.61006289308176,318.0,1
215,10.66183574879227,127.73913043478261,207.0,0
215,186.25531914893617,110.13829787234043,282.0,3
215,57.51587301587302,262.11507936507934,252.0,4
216,648.7953216374269,462.35380116959067,342.0,2
216,947.405,729.77,200.0,13
216,31.24074074074074,699.6666666666666,270.0,15
216,12.502222222222223,286.9688888888889,225.0,8
216,104.51760563380282,110.15140845070422,284.0,16
216,457.4776632302405,195.46048109965636,291.0,1
216,57.570754716981135,261.8679245283019,212.0,4
216,186.67811158798284,109.57081545064378,233.0,3
217,648.28125,462.5056818181818,352.0,2
217,12.347417840375586,286.44600938967136,213.0,8
217,57.351851851851855,261.4166666666667,216.0,4
217,30.053030303030305,698.5984848484849,264.0,15
217,104.85953177257525,109.76588628762542,299.0,16
217,187.17903930131004,108.31877729257641,229.0,3
217,457.29818181818183,195.39272727272729,275.0,1
218,187.42918454935622,107.42918454935622,233.0,3
218,104.97887323943662,109.62323943661971,284.0,16
218,457.3695652173913,195.1086956521739,276.0,1
218,57.2962962962963,261.2962962962963,216.0,4
218,12.440909090909091,285.5272727272727,220.0,8
218,647.8944444444444,462.93055555555554,360.0,2
218,28.718213058419245,697.3986254295532,291.0,15
219,647.4869565217391,462.8695652173913,345.0,2
219,28.46153846153846,697.3040293040293,273.0,15
219,57.200980392156865,260.98039215686276,204.0,4
219,12.429864253393665,284.4570135746606,221.0,8
219,457.231884057971,195.10507246376812,276.0,1
219,105.31615120274914,108.98281786941581,291.0,16
219,187.92274678111588,106.33476394849785,233.0,3
220,12.635922330097088,284.2669902912621,206.0,8
220,56.56744186046512,259.6,215.0,4
220,27.953846153846154,696.4115384615385,260.0,15
220,105.41275167785236,108.74496644295301,298.0,16
220,188.27391304347827,105.47826086956522,230.0,3
220,457.2910447761194,195.47761194029852,268.0,1
220,647.1151685393259,463.10955056179773,356.0,2
221,27.171314741035857,695.8844621513945,251.0,15
221,188.982683982684,104.17748917748918,231.0,3
221,106.16831683168317,107.66996699669967,303.0,16
221,457.30232558139534,195.07364341085272,258.0,1
221,56.62325581395349,259.7348837209302,215.0,4
221,647.1913746630728,463.0431266846361,371.0,2
222,951.0970149253732,729.0970149253732,268.0,13
222,647.2637362637363,462.81538461538463,455.0,2
222,12.222222222222221,281.88492063492066,252.0,8
222,26.248447204968944,695.1739130434783,322.0,15
222,457.1955128205128,195.13782051282053,312.0,1
222,106.63387978142076,106.40710382513662,366.0,16
222,189.12121212121212,103.31060606060606,264.0,3
222,56.02008032128514,258.5863453815261,249.0,4
223,189.7404255319149,102.47659574468085,235.0,3
223,107.41528239202658,105.98006644518273,301.0,16
223,457.2472324723247,194.96678966789668,271.0,1
223,55.93953488372093,258.29767441860463,215.0,4
223,12.169014084507042,281.63849765258215,213.0,8
223,646.6738544474393,463.177897574124,371.0,2
223,25.07335907335907,694.2316602316603,259.0,15
223,951.7536231884058,728.9565217391304,207.0,13
224,23.609375,692.8984375,256.0,15
224,645.4098360655738,463.80054644808746,366.0,2
224,12.148148148148149,280.44444444444446,216.0,8
224,190.03418803418805,102.05982905982906,234.0,3
224,457.22433460076047,194.83650190114068,263.0,1
224,108.05629139072848,105.17218543046357,302.0,16
224,55.71707317073171,257.40487804878046,205.0,4
225,644.0560224089636,464.1652661064426,357.0,2
225,190.6431718061674,101.24229074889868,227.0,3
225,109.29084967320262,103.66013071895425,306.0,16
225,457.1307692307692,194.84615384615384,260.0,1
225,55.55609756097561,257.18536585365854,205.0,4
225,11.689814814814815,279.2546296296296,216.0,8
225,22.695121951219512,692.1422764227642,246.0,15
226,22.1701244813278,691.49377593361,241.0,15
226,55.36057692307692,256.1394230769231,208.0,4
226,642.342939481268,464.8097982708934,347.0,2
226,109.70198675496688,103.40397350993378,302.0,16
226,457.1390977443609,194.56766917293234,266.0,1
226,190.85398230088495,100.76991150442478,226.0,3
227,191.0091743119266,100.39908256880734,218.0,3
227,110.86759581881533,102.29616724738676,287.0,16
227,457.109022556391,194.1766917293233,266.0,1
227,55.02857142857143,255.42380952380952,210.0,4
227,11.719626168224298,278.6355140186916,214.0,8
227,641.0347593582887,465.2085561497326,374.0,2
227,21.08267716535433,690.4566929133858,254.0,15
228,20.358778625954198,689.8396946564885,262.0,15
228,640.2916666666666,465.3463541666667,384.0,2
228,11.430622009569378,277.8612440191388,209.0,8
228,191.34841628959276,99.41176470588235,221.0,3
228,457.1203007518797,193.42105263157896,266.0,1
228,111.94237288135594,101.2406779661017,295.0,16
228,54.91387559808612,254.93301435406698,209.0,4
229,640.1733021077283,465.5807962529274,427.0,2
229,19.40740740740741,688.8796296296297,324.0,15
229,11.065134099616857,277.6666666666667,261.0,8
229,960.6452702702703,727.0709459459459,296.0,13
229,456.9501557632399,193.2866043613707,321.0,1
229,112.40462427745665,100.68497109826589,346.0,16
229,191.57142857142858,98.64285714285714,266.0,3
229,54.551867219917014,254.08298755186723,241.0,4
230,191.91150442477877,98.33628318584071,226.0,3
230,113.52920962199313,99.78006872852234,291.0,16
230,457.037037037037,192.6851851851852,270.0,1
230,11.279069767441861,277.2325581395349,215.0,8
230,640.1705202312139,465.6849710982659,346.0,2
230,19.426966292134832,688.5543071161048,267.0,15
230,962.6572769953052,726.8920187793427,213.0,13
231,964.2642276422764,726.2235772357724,246.0,13
231,18.3978102189781,687.3576642335767,274.0,15
231,639.6029411764706,465.7676470588235,340.0,2
231,11.192825112107624,276.37668161434976,223.0,8
231,114.0794701986755,99.30794701986756,302.0,16
231,192.25925925925927,97.31018518518519,216.0,3
231,456.8396946564886,192.5916030534351,262.0,1
232,192.47488584474885,96.49771689497717,219.0,3
232,114.64451827242524,98.8671096345515,301.0,16
232,456.96028880866425,192.10830324909747,277.0,1
232,54.06,251.245,200.0,4
232,10.79646017699115,275.0221238938053,226.0,8
232,639.6508875739645,465.6213017751479,338.0,2
232,17.258181818181818,686.1672727272727,275.0,15
232,966.9570815450644,725.6523605150214,233.0,13
233,966.2604651162791,726.6279069767442,215.0,13
233,16.647058823529413,685.5294117647059,272.0,15
233,638.8054711246201,465.9270516717325,329.0,2
233,115.29861111111111,98.23958333333333,288.0,16
233,456.7942238267148,191.8158844765343,277.0,1
233,192.74248927038627,95.3862660944206,233.0,3
233,10.653846153846153,274.3931623931624,234.0,8
234,192.99545454545455,95.14545454545454,220.0,3
234,115.77891156462584,97.4625850340136,294.0,16
234,456.8,191.04363636363635,275.0,1
234,10.493150684931507,273.10502283105023,219.0,8
234,638.1374269005848,466.08187134502924,342.0,2
234,16.225563909774436,685.0526315789474,266.0,15
234,967.326359832636,726.2384937238494,239.0,13
235,967.3222748815166,726.2748815165877,211.0,13
235,15.856603773584906,684.4264150943396,265.0,15
235,637.0826446280992,466.5179063360882,363.0,2
235,192.8783783783784,94.81981981981981,222.0,3
235,456.8782287822878,191.3321033210332,271.0,1
235,116.20863309352518,97.17625899280576,278.0,16
235,10.47136563876652,272.75770925110135,227.0,8
236,636.8344086021506,466.3225806451613,465.0,2
236,15.208722741433021,683.8006230529595,321.0,15
236,965.604743083004,726.2727272727273,253.0,13
236,10.049056603773584,271.92830188679244,265.0,8
236,456.7516129032258,191.43870967741935,310.0,1
236,116.28307692307692,96.62153846153846,325.0,16
236,193.19066147859922,93.54863813229572,257.0,3
236,53.53636363636364,248.79545454545453,220.0,4
237,193.37333333333333,93.1288888888889,225.0,3
237,116.90492957746478,96.27816901408451,284.0,16
237,456.64312267657994,190.63940520446096,269.0,1
237,10.074418604651163,271.30697674418604,215.0,8
237,636.8582677165355,466.750656167979,381.0,2
237,14.79496402877698,683.3021582733813,278.0,15
238,14.003717472118959,682.7769516728624,269.0,15
238,636.1649746192893,467.11675126903555,394.0,2
238,9.894495412844037,270.42660550458714,218.0,8
238,456.6792452830189,190.24150943396228,265.0,1
238,193.5941422594142,91.89539748953975,239.0,3
238,117.24909747292419,95.70036101083032,277.0,16
239,193.7826086956522,91.34782608695652,230.0,3
239,118.159169550173,94.38062283737024,289.0,16
239,456.4456928838951,189.89513108614233,267.0,1
239,52.7,245.78095238095239,210.0,4
239,10.06046511627907,270.1953488372093,215.0,8
239,636.0762124711316,466.891454965358,433.0,2
239,13.155709342560554,682.4256055363322,289.0,15
240,9.891509433962264,269.29716981132077,212.0,8
240,634.2474747474747,467.77777777777777,396.0,2
240,12.567375886524824,681.5709219858156,282.0,15
240,52.431924882629104,245.08920187793427,213.0,4
240,118.5583038869258,94.35335689045937,283.0,16
240,193.97379912663754,90.47598253275109,229.0,3
240,456.5019011406844,189.76045627376425,263.0,1
241,194.0990990990991,89.96846846846847,222.0,3
241,118.90625,93.60069444444444,288.0,16
241,456.53584905660375,189.18867924528303,265.0,1
241,52.44019138755981,244.72727272727272,209.0,4
241,9.808035714285714,268.98660714285717,224.0,8
241,632.3095238095239,468.6825396825397,378.0,2
241,12.313432835820896,681.320895522388,268.0,15
242,11.9765625,680.84765625,256.0,15
242,631.4257703081232,469.4677871148459,357.0,2
242,9.802752293577981,269.0366972477064,218.0,8
242,194.16228070175438,89.25877192982456,228.0,3
242,456.5407407407407,189.04814814814816,270.0,1
242,119.33571428571429,92.74285714285715,280.0,16
242,52.17619047619048,244.2047619047619,210.0,4
243,629.8968824940048,470.0863309352518,417.0,2
243,972.0208333333334,725.4833333333333,240.0,13
243,9.393501805054152,267.5090252707581,277.0,8
243,11.736666666666666,680.8433333333334,300.0,15
243,456.62666666666667,188.71666666666667,300.0,1
243,119.64655172413794,91.89080459770115,348.0,16
243,194.62093862815885,88.04332129963899,277.0,3
243,51.81274900398407,243.3187250996016,251.0,4
244,194.97435897435898,87.47863247863248,234.0,3
244,120.18151815181518,91.0,303.0,16
244,456.4747081712062,188.9455252918288,257.0,1
244,51.70792079207921,242.76732673267327,202.0,4
244,9.5,266.67727272727274,220.0,8
244,628.88,470.5285714285714,350.0,2
244,11.168103448275861,679.8793103448276,232.0,15
245,10.657777777777778,679.7688888888889,225.0,15
245,626.2197530864197,471.037037037037,405.0,2
245,9.455813953488372,266.50697674418603,215.0,8
245,456.67175572519085,188.1030534351145,262.0,1
245,120.54607508532423,90.49488054607508,293.0,16
245,195.4936170212766,86.14893617021276,235.0,3
245,51.13,241.655,200.0,4
246,195.82222222222222,85.55111111111111,225.0,3
246,121.45051194539249,89.01706484641639,293.0,16
246,456.6875,187.73828125,256.0,1
246,51.0873786407767,240.98543689320388,206.0,4
246,9.242990654205608,265.9485981308411,214.0,8
246,625.1062176165804,471.7020725388601,386.0,2
246,10.31527093596059,679.2413793103449,203.0,15
247,9.264069264069263,265.5974025974026,231.0,8
247,625.4705882352941,471.46547314578004,391.0,2
247,50.77570093457944,240.11214953271028,214.0,4
247,456.58365758754866,187.6770428015564,257.0,1
247,122.14195583596215,88.03470031545741,317.0,16
247,196.01357466063348,84.74660633484163,221.0,3
248,196.34234234234233,84.25675675675676,222.0,3
248,122.82958199356914,87.08360128617363,311.0,16
248,456.6215139442231,187.50996015936255,251.0,1
248,50.713592233009706,239.8495145631068,206.0,4
248,9.100961538461538,265.38461538461536,208.0,8
248,626.1811224489796,471.0790816326531,392.0,2
249,625.9459459459459,471.1126126126126,444.0,2
249,50.563380281690144,239.17840375586854,213.0,4
249,8.873239436619718,264.83098591549293,213.0,8
249,123.65723270440252,86.22012578616352,318.0,16
249,196.5900900900901,83.88288288288288,222.0,3
249,456.7376425855513,186.76045627376425,263.0,1
250,196.62641509433962,83.27924528301887,265.0,3
250,123.90462427745665,85.83815028901734,346.0,16
250,456.708904109589,186.75342465753425,292.0,1
250,50.32365145228216,238.93360995850622,241.0,4
250,8.165492957746478,262.73591549295776,284.0,8
250,625.5584905660378,470.50943396226415,530.0,2
250,8.91588785046729,677.803738317757,214.0,15
251,8.339366515837105,262.65158371040724,221.0,8
251,624.2052505966587,471.2959427207637,419.0,2
251,50.31707317073171,238.10243902439024,205.0,4
251,456.7730769230769,186.71153846153845,260.0,1
251,124.96666666666667,85.05666666666667,300.0,16
251,196.99545454545455,82.61818181818182,220.0,3
252,197.63436123348018,81.10132158590308,227.0,3
252,125.66775244299674,84.17263843648209,307.0,16
252,456.81081081081084,186.56756756756758,259.0,1
252,50.09268292682927,237.1609756097561,205.0,4
252,8.17596566523605,262.3090128755365,233.0,8
252,622.4010025062656,471.859649122807,399.0,2
253,620.15,472.8342105263158,380.0,2
253,8.160714285714286,262.24107142857144,224.0,8
253,49.85436893203884,235.83495145631068,206.0,4
253,126.66449511400651,83.13029315960912,307.0,16
253,197.94690265486724,80.4424778761062,226.0,3
253,456.9312977099237,185.92748091603053,262.0,1
254,198.17511520737327,79.86635944700461,217.0,3
254,126.76146788990826,82.90519877675841,327.0,16
254,457.10526315789474,185.58646616541353,266.0,1
254,49.59405940594059,235.22277227722773,202.0,4
254,7.713004484304933,261.17488789237666,223.0,8
254,619.1206434316354,473.25201072386056,373.0,2
255,7.452173913043478,260.5869565217391,230.0,8
255,618.0657534246575,473.62191780821917,365.0,2
255,49.54950495049505,234.95049504950495,202.0,4
255,198.22169811320754,79.91509433962264,212.0,3
255,128.04276315789474,81.91118421052632,304.0,16
255,457.0383141762452,184.9808429118774,261.0,1
256,198.6435185185185,78.77777777777777,216.0,3
256,128.8,81.18333333333334,300.0,16
256,457.10196078431375,184.94901960784313,255.0,1
256,49.28431372549019,233.66176470588235,204.0,4
256,7.309417040358745,259.62780269058294,223.0,8
256,617.7181571815718,473.9159891598916,369.0,2
257,617.3966244725739,473.69198312236284,474.0,2
257,49.0,232.64224137931035,232.0,4
257,7.228682170542636,259.5077519379845,258.0,8
257,129.00299401197606,80.99101796407186,334.0,16
257,198.69140625,77.828125,256.0,3
257,457.1178451178451,184.87205387205387,297.0,1
258,199.0045871559633,76.94495412844037,218.0,3
258,129.79166666666666,80.22916666666667,288.0,16
258,457.0344827586207,184.82758620689654,261.0,1
258,48.75233644859813,232.11214953271028,214.0,4
258,6.977678571428571,258.875,224.0,8
258,616.2311688311688,474.35064935064935,385.0,2
259,615.2216494845361,474.9561855670103,388.0,2
259,6.872641509433962,258.29716981132077,212.0,8
259,48.3778801843318,231.3778801843318,217.0,4
259,457.2261904761905,184.265873015873,252.0,1
259,130.4505119453925,79.89761092150171,293.0,16
259,199.15962441314554,75.84037558685446,213.0,3
260,199.08370044052865,75.21585903083701,227.0,3
260,130.9798657718121,79.36577181208054,298.0,16
260,457.32411067193675,183.72332015810278,253.0,1
260,48.090090090090094,230.63513513513513,222.0,4
260,6.699551569506727,258.0358744394619,223.0,8
260,614.4468085106383,475.3191489361702,376.0,2
261,612.7506775067751,476.1219512195122,369.0,2
261,6.542056074766355,257.23364485981307,214.0,8
261,47.76712328767123,229.8538812785388,219.0,4
261,457.3228346456693,183.96456692913387,254.0,1
261,131.7508650519031,78.5121107266436,289.0,16
261,199.21973094170403,74.87892376681614,223.0,3
262,199.51282051282053,73.12820512820512,234.0,3
262,132.4,77.68275862068965,290.0,16
262,457.2687747035573,183.82213438735178,253.0,1
262,47.51327433628319,229.52212389380531,226.0,4
262,6.443902439024391,256.5170731707317,205.0,8
262,611.435261707989,476.57300275482095,363.0,2
263,6.3253588516746415,255.99521531100478,209.0,8
263,47.63380281690141,229.54460093896714,213.0,4
263,607.272076372315,476.82816229116946,419.0,2
263,457.24603174603175,183.8373015873016,252.0,1
263,199.8986784140969,72.0,227.0,3
263,132.71062271062272,77.7032967032967,273.0,16
264,199.8531746031746,71.5952380952381,252.0,3
264,133.4151515151515,76.84545454545454,330.0,16
264,457.2892857142857,183.7,280.0,1
264,47.52360515021459,230.2274678111588,233.0,4
264,6.276595744680851,255.4808510638298,235.0,8
264,607.1087866108786,476.90585774058576,478.0,2
265,606.179176755448,477.3123486682809,413.0,2
265,457.2490118577075,183.8181818181818,253.0,1
265,6.078048780487805,255.13658536585365,205.0,8
265,200.136563876652,71.30837004405286,227.0,3
265,133.26353790613717,76.85920577617328,277.0,16
265,47.39303482587065,229.50746268656715,201.0,4
266,200.53333333333333,70.26666666666667,225.0,3
